gen_model,embed_model,api_price_per_1k,hourly_price,cost_difference,api_cost,local_cost,export_timestamp,export_timestamp_readable
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0081,3.8699999999999983,7.125437156327297e-05,0.12852964285714286,0.12845838848557956,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.008199999999999999,3.919999999999998,-1.629016031881195e-06,0.13011642857142855,0.13011805758746042,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0083,3.969999999999998,-7.451240362701752e-05,0.1317032142857143,0.1317777266893413,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0086,4.109999999999998,3.877125396367642e-05,0.13646357142857143,0.13642480017460773,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0087,4.1599999999999975,-3.41121336314817e-05,0.13805035714285713,0.1380844692764886,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.009,4.299999999999997,7.917152395922809e-05,0.1428107142857143,0.14273154276175504,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0091,4.349999999999998,6.288136364062034e-06,0.1443975,0.14439121186363593,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0092,4.399999999999998,-6.659525123110006e-05,0.14598428571428573,0.1460508809655168,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0095,4.539999999999997,4.668840635960577e-05,0.15074464285714287,0.15069795445078324,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0096,4.589999999999997,-2.6194981235560283e-05,0.15233142857142856,0.1523576235526641,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.0097,4.639999999999997,-9.907836883068868e-05,0.1539182142857143,0.15401729265454497,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.009899999999999999,4.729999999999998,8.708867635511581e-05,0.1570917857142857,0.15700469703793057,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
gpt-oss:20b,snowflake-arctic-embed2:568m,0.01,4.779999999999998,1.4205288759989404e-05,0.15867857142857145,0.15866436613981144,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0008,0.1,-4.3173908027973296e-05,0.00712448,0.007167653908027973,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
