experiment_name,gen_model,embed_model,num_docs,chunk_size,chunk_overlap,num_questions_per_doc,total_questions,concurrency,total_input_tokens,total_output_tokens,total_tokens,total_runtime_seconds,tokens_per_second,cost_api_total,cost_api_per_1k_tokens,cost_api_per_document,cost_api_per_question,cost_api_input,cost_api_output,cost_local_total,cost_local_per_1k_tokens,cost_local_per_document,cost_local_per_question,cost_local_runtime_hours,cost_difference,cost_ratio,total_cost,cost_per_1k_tokens,cost_per_document,cost_per_question,pricing_mode,nolh_sample_idx,nolh_num_docs,nolh_chunk_size,nolh_num_questions
nolh_docs7_chunk2546_q3_gengemma3_27b_embnomic_embed_text_137m_v1.5_fp16,gemma3:27b,nomic-embed-text:137m-v1.5-fp16,7,2546,50,3,21,3,3453,0,3453,37.61618789199565,91.79558571735984,0.0086325,0.0024999999999999996,0.0012332142857142856,0.00041107142857142856,0.0086325,0.0,0.015673411621664857,0.004539070843227587,0.0022390588030949793,0.0007463529343649932,0.010448941081109903,-0.007040911621664857,0.5507735143041589,0.0086325,0.0024999999999999996,0.0012332142857142856,0.00041107142857142856,both,52,7,2546,3
nolh_docs36_chunk3128_q7_gengemma3_4b_embembeddinggemma,gemma3:4b,embeddinggemma,36,3128,50,7,252,3,17533,0,17533,71.62938276793284,244.7738528866565,0.0438325,0.0025,0.0012175694444444445,0.00017393849206349209,0.0438325,0.0,0.029845576153305353,0.0017022515344382223,0.0008290437820362598,0.00011843482600517997,0.019897050768870234,0.01398692384669465,1.4686431173199388,0.0438325,0.0025,0.0012175694444444445,0.00017393849206349209,both,53,36,3128,7
nolh_docs11_chunk2196_q1_gengpt_oss_120b_embqwen3_embedding_8b_fp16,gpt-oss:120b,qwen3-embedding:8b-fp16,11,2196,50,1,11,3,5358,0,5358,82.92339542001719,64.61385201198132,0.013394999999999999,0.0024999999999999996,0.0012177272727272727,0.0012177272727272727,0.013394999999999999,0.0,0.03455141475834049,0.006448565651052723,0.003141037705303681,0.003141037705303681,0.02303427650556033,-0.021156414758340493,0.38768311207188794,0.013394999999999999,0.0024999999999999996,0.0012177272727272727,0.0012177272727272727,both,54,11,2196,1
nolh_docs18_chunk1180_q2_genqwen3_latest_embsnowflake_arctic_embed2_568m,qwen3:latest,snowflake-arctic-embed2:568m,18,1180,50,2,36,3,8778,0,8778,249.02541280795413,35.249414511640644,0.021945000000000003,0.0025,0.0012191666666666668,0.0006095833333333334,0.021945000000000003,0.0,0.10376058866998089,0.011820527303483812,0.0057644771483322714,0.0028822385741661357,0.06917372577998726,-0.08181558866998088,0.2114964870698439,0.021945000000000003,0.0025,0.0012191666666666668,0.0006095833333333334,both,55,18,1180,2
nolh_docs22_chunk1485_q9_genqwen3_latest_embsnowflake_arctic_embed2_568m,qwen3:latest,snowflake-arctic-embed2:568m,22,1485,50,9,198,3,10726,0,10726,393.0768964209419,27.287281693894418,0.026815000000000002,0.0025,0.0012188636363636364,0.00013542929292929294,0.026815000000000002,0.0,0.16378204017539247,0.01526962895537875,0.007444638189790567,0.0008271820210878408,0.10918802678359497,-0.13696704017539246,0.16372369016336652,0.026815000000000002,0.0025,0.0012188636363636364,0.00013542929292929294,both,56,22,1485,9
nolh_docs47_chunk2089_q9_gengemma3_12b_embqwen3_embedding_8b_fp16,gemma3:12b,qwen3-embedding:8b-fp16,47,2089,50,9,423,3,22821,0,22821,285.38272625100217,79.9662975394253,0.057052500000000006,0.0025,0.0012138829787234043,0.00013487588652482272,0.057052500000000006,0.0,0.1189094692712509,0.005210528428695101,0.0025299887078989555,0.00028110985643321724,0.07927297951416727,-0.061856969271250895,0.47979778523655187,0.057052500000000006,0.0025,0.0012138829787234043,0.00013487588652482272,both,57,47,2089,9
nolh_docs37_chunk853_q4_genqwen3_latest_embembeddinggemma,qwen3:latest,embeddinggemma,37,853,50,4,148,3,18041,0,18041,521.898407284054,34.56803038331714,0.045102500000000004,0.0025,0.0012189864864864865,0.00030474662162162163,0.045102500000000004,0.0,0.21745766970168917,0.012053526395526254,0.005877234316261869,0.0014693085790654674,0.1449717798011261,-0.17235516970168918,0.20740818229990282,0.045102500000000004,0.0025,0.0012189864864864865,0.00030474662162162163,both,58,37,853,4
nolh_docs20_chunk3215_q6_gengpt_oss_20b_embsnowflake_arctic_embed2_568m,gpt-oss:20b,snowflake-arctic-embed2:568m,20,3215,50,6,120,3,9755,0,9755,135.95287036495574,71.75280649693825,0.024387500000000003,0.0025,0.0012193750000000002,0.0002032291666666667,0.024387500000000003,0.0,0.05664702931873156,0.005806973789721328,0.002832351465936578,0.0004720585776560963,0.03776468621248771,-0.03225952931873155,0.43051683898162957,0.024387500000000003,0.0025,0.0012193750000000002,0.0002032291666666667,both,59,20,3215,6
nolh_docs12_chunk2048_q6_genqwen3_latest_embsnowflake_arctic_embed2_568m,qwen3:latest,snowflake-arctic-embed2:568m,12,2048,50,6,72,3,5823,0,5823,201.48973401803232,28.89973540527316,0.014557500000000001,0.0025,0.001213125,0.0002021875,0.014557500000000001,0.0,0.08395405584084681,0.014417663719877521,0.006996171320070567,0.0011660285533450945,0.05596937056056454,-0.06939655584084681,0.17339841243163895,0.014557500000000001,0.0025,0.001213125,0.0002021875,both,60,12,2048,6
nolh_docs33_chunk653_q7_gengemma3_4b_embsnowflake_arctic_embed2_568m,gemma3:4b,snowflake-arctic-embed2:568m,33,653,50,7,231,3,16086,0,16086,59.832697772973916,268.8496524264355,0.040214999999999994,0.0024999999999999996,0.0012186363636363634,0.00017409090909090906,0.040214999999999994,0.0,0.02493029073873913,0.0015498129266902356,0.0007554633557193675,0.00010792333653133823,0.016620193825826086,0.015284709261260864,1.613097914558613,0.040214999999999994,0.0024999999999999996,0.0012186363636363634,0.00017409090909090906,both,61,33,653,7
nolh_docs25_chunk3835_q7_gengemma3_12b_embqwen3_embedding_8b_fp16,gemma3:12b,qwen3-embedding:8b-fp16,25,3835,50,7,175,3,12119,0,12119,138.27060784101195,87.64697132115613,0.0302975,0.0025,0.0012119000000000001,0.00017312857142857144,0.0302975,0.0,0.05761275326708831,0.004753919734886402,0.0023045101306835326,0.00032921573295479034,0.03840850217805888,-0.02731525326708831,0.5258818279269368,0.0302975,0.0025,0.0012119000000000001,0.00017312857142857144,both,62,25,3835,7
nolh_docs8_chunk3424_q2_genqwen3_latest_embsnowflake_arctic_embed2_568m,qwen3:latest,snowflake-arctic-embed2:568m,8,3424,50,2,16,3,3953,0,3953,100.11034621494764,39.486428221040065,0.0098825,0.0025,0.0012353125,0.00061765625,0.0098825,0.0,0.041712644256228185,0.010552148812605158,0.005214080532028523,0.0026070402660142615,0.027808429504152122,-0.03183014425622818,0.2369185693262404,0.0098825,0.0025,0.0012353125,0.00061765625,both,63,8,3424,2
nolh_docs9_chunk1361_q8_gengemma3_1b_embsnowflake_arctic_embed2_568m,gemma3:1b,snowflake-arctic-embed2:568m,9,1361,50,8,68,3,4447,0,4447,11.903602015954675,373.5843985744468,0.0111175,0.0025,0.0012352777777777778,0.00016349264705882354,0.0111175,0.0,0.004959834173314448,0.0011153213792027092,0.0005510926859238275,7.293873784285952e-05,0.0033065561155429654,0.006157665826685553,2.241506391446681,0.0111175,0.0025,0.0012352777777777778,0.00016349264705882354,both,64,9,1361,8
nolh_docs37_chunk1836_q10_gengemma3_12b_embsnowflake_arctic_embed2_568m,gemma3:12b,snowflake-arctic-embed2:568m,37,1836,50,10,370,3,18041,0,18041,218.11307133598893,82.71397899032387,0.045102500000000004,0.0025,0.0012189864864864865,0.00012189864864864866,0.045102500000000004,0.0,0.09088044638999539,0.0050374395205363,0.0024562282808106863,0.0002456228280810686,0.06058696425999693,-0.04577794638999538,0.4962838739419433,0.045102500000000004,0.0025,0.0012189864864864865,0.00012189864864864866,both,65,37,1836,10
nolh_docs7_chunk473_q3_gengemma3_1b_embqwen3_embedding_8b_fp16,gemma3:1b,qwen3-embedding:8b-fp16,7,473,47,3,21,3,3453,0,3453,14.89855647101649,231.76742033481116,0.0086325,0.0024999999999999996,0.0012332142857142856,0.00041107142857142856,0.0086325,0.0,0.0062077318629235375,0.001797779282630622,0.0008868188375605054,0.0002956062791868351,0.004138487908615692,0.002424768137076462,1.390604522008867,0.0086325,0.0024999999999999996,0.0012332142857142856,0.00041107142857142856,both,66,7,473,3
nolh_docs46_chunk3098_q3_gengemma3_4b_embsnowflake_arctic_embed2_568m,gemma3:4b,snowflake-arctic-embed2:568m,46,3098,50,3,138,3,22324,0,22324,49.89682752902445,447.40319386065914,0.055810000000000005,0.0025,0.0012132608695652174,0.0004044202898550725,0.055810000000000005,0.0,0.02079034480376019,0.0009313001614298597,0.0004519640174730476,0.00015065467249101587,0.013860229869173459,0.03501965519623981,2.684419163163955,0.055810000000000005,0.0025,0.0012132608695652174,0.0004044202898550725,both,67,46,3098,3
nolh_docs5_chunk3964_q4_genqwen3_latest_embembeddinggemma,qwen3:latest,embeddinggemma,5,3964,50,4,20,3,2486,0,2486,72.92061406497669,34.09186869689308,0.006215000000000001,0.0025,0.0012430000000000002,0.00031075000000000005,0.006215000000000001,0.0,0.030383589193740287,0.0122218781953903,0.006076717838748058,0.0015191794596870144,0.02025572612916019,-0.024168589193740285,0.20455121218135852,0.006215000000000001,0.0025,0.0012430000000000002,0.00031075000000000005,both,68,5,3964,4
nolh_docs49_chunk370_q8_gengpt_oss_20b_embnomic_embed_text_137m_v1.5_fp16,gpt-oss:20b,nomic-embed-text:137m-v1.5-fp16,49,370,37,8,392,3,23806,0,23806,406.6735116718919,58.53835894580444,0.059515000000000005,0.0025,0.001214591836734694,0.00015182397959183675,0.059515000000000005,0.0,0.16944729652995494,0.007117839894562503,0.00345810809244806,0.0004322635115560075,0.1129648643533033,-0.10993229652995493,0.35123015367482674,0.059515000000000005,0.0025,0.001214591836734694,0.00015182397959183675,both,69,49,370,8
nolh_docs19_chunk699_q6_gengemma3_1b_embnomic_embed_text_137m_v1.5_fp16,gemma3:1b,nomic-embed-text:137m-v1.5-fp16,19,699,50,6,112,3,9275,0,9275,16.100536263984395,576.0677686709994,0.0231875,0.0024999999999999996,0.0012203947368421052,0.00020703125,0.0231875,0.0,0.006708556776660165,0.0007232945311762981,0.0003530819356136929,5.989782836303719e-05,0.00447237118444011,0.016478943223339836,3.4564066120259964,0.0231875,0.0024999999999999996,0.0012203947368421052,0.00020703125,both,70,19,699,6
nolh_docs30_chunk1388_q8_gengpt_oss_20b_embsnowflake_arctic_embed2_568m,gpt-oss:20b,snowflake-arctic-embed2:568m,30,1388,50,8,240,3,14625,0,14625,233.4256852089602,62.65377345645512,0.0365625,0.0024999999999999996,0.00121875,0.00015234375,0.0365625,0.0,0.09726070217040009,0.006650304421907699,0.0032420234056800027,0.00040525292571000034,0.06484046811360006,-0.06069820217040009,0.3759226407387307,0.0365625,0.0024999999999999996,0.00121875,0.00015234375,both,71,30,1388,8
nolh_docs32_chunk1038_q7_genqwen3_latest_embnomic_embed_text_137m_v1.5_fp16,qwen3:latest,nomic-embed-text:137m-v1.5-fp16,32,1038,50,7,224,3,15614,0,15614,509.97956195693405,30.616913234884787,0.039035,0.0025,0.00121984375,0.00017426339285714286,0.039035,0.0,0.21249148414872251,0.013609035746683906,0.006640358879647579,0.0009486226970925112,0.14166098943248168,-0.1734564841487225,0.18370147940930873,0.039035,0.0025,0.00121984375,0.00017426339285714286,both,72,32,1038,7
nolh_docs18_chunk2099_q7_gengemma3_27b_embqwen3_embedding_8b_fp16,gemma3:27b,qwen3-embedding:8b-fp16,18,2099,50,7,126,3,8778,0,8778,202.09578246597084,43.43485001463626,0.021945000000000003,0.0025,0.0012191666666666668,0.00017416666666666668,0.021945000000000003,0.0,0.08420657602748785,0.00959291137246387,0.004678143112638214,0.0006683061589483162,0.05613771735165857,-0.062261576027487844,0.26060910008781757,0.021945000000000003,0.0025,0.0012191666666666668,0.00017416666666666668,both,73,18,2099,7
nolh_docs30_chunk3204_q9_gengpt_oss_20b_embsnowflake_arctic_embed2_568m,gpt-oss:20b,snowflake-arctic-embed2:568m,30,3204,50,9,270,3,14625,0,14625,284.6982493549003,51.370178893403406,0.0365625,0.0024999999999999996,0.00121875,0.00013541666666666666,0.0365625,0.0,0.1186242705645418,0.008111061235182347,0.003954142352151394,0.0004393491502390437,0.07908284704302787,-0.08206177056454181,0.3082210733604204,0.0365625,0.0024999999999999996,0.00121875,0.00013541666666666666,both,74,30,3204,9
nolh_docs24_chunk1756_q6_gengemma3_27b_embqwen3_embedding_8b_fp16,gemma3:27b,qwen3-embedding:8b-fp16,24,1756,50,6,144,3,11741,0,11741,229.35786330107658,51.190745462202294,0.0293525,0.0025,0.0012230208333333333,0.00020383680555555555,0.0293525,0.0,0.09556577637544858,0.008139492068431018,0.003981907348977024,0.000663651224829504,0.06371051758363239,-0.06621327637544858,0.3071444727732138,0.0293525,0.0025,0.0012230208333333333,0.00020383680555555555,both,75,24,1756,6
nolh_docs25_chunk2692_q6_gengpt_oss_120b_embsnowflake_arctic_embed2_568m,gpt-oss:120b,snowflake-arctic-embed2:568m,25,2692,50,6,150,3,12119,0,12119,259.4829137349734,46.70442390814955,0.0302975,0.0025,0.0012119000000000001,0.00020198333333333335,0.0302975,0.0,0.1081178807229056,0.00892135330661817,0.0043247152289162235,0.0007207858714860374,0.07207858714860373,-0.07782038072290559,0.2802265434488973,0.0302975,0.0025,0.0012119000000000001,0.00020198333333333335,both,76,25,2692,6
nolh_docs19_chunk2663_q7_genqwen3_latest_embnomic_embed_text_137m_v1.5_fp16,qwen3:latest,nomic-embed-text:137m-v1.5-fp16,19,2663,50,7,133,3,9275,0,9275,300.10250395500043,30.906106672774584,0.0231875,0.0024999999999999996,0.0012203947368421052,0.00017434210526315788,0.0231875,0.0,0.12504270998125017,0.013481693798517538,0.0065811952621710615,0.0009401707517387231,0.08336180665416679,-0.10185520998125017,0.18543664003664753,0.0231875,0.0024999999999999996,0.0012203947368421052,0.00017434210526315788,both,77,19,2663,7
nolh_docs14_chunk2910_q6_gengemma3_4b_embqwen3_embedding_8b_fp16,gemma3:4b,qwen3-embedding:8b-fp16,14,2910,50,6,84,3,6825,0,6825,39.9355156870879,170.9005100491712,0.0170625,0.0025,0.00121875,0.00020312500000000002,0.0170625,0.0,0.01663979820295329,0.002438065670762387,0.0011885570144966637,0.00019809283574944393,0.011093198801968861,0.0004227017970467109,1.0254030602950275,0.0170625,0.0025,0.00121875,0.00020312500000000002,both,78,14,2910,6
nolh_docs45_chunk2135_q6_gengemma3_4b_embembeddinggemma,gemma3:4b,embeddinggemma,45,2135,50,6,270,3,21825,0,21825,72.40396289201453,301.4337769405035,0.0545625,0.0025,0.0012125,0.00020208333333333333,0.0545625,0.0,0.03016831787167272,0.0013822826058040192,0.0006704070638149493,0.0001117345106358249,0.02011221191444848,0.02439418212832728,1.808602661643021,0.0545625,0.0025,0.0012125,0.00020208333333333333,both,79,45,2135,6
nolh_docs43_chunk409_q7_gengemma3_27b_embnomic_embed_text_137m_v1.5_fp16,gemma3:27b,nomic-embed-text:137m-v1.5-fp16,43,409,40,7,301,3,20825,0,20825,390.95395898599236,53.26714187525633,0.0520625,0.0024999999999999996,0.0012107558139534884,0.00017296511627906976,0.0520625,0.0,0.16289748291083017,0.007822208062945025,0.003788313556065818,0.0005411876508665454,0.10859832194055344,-0.11083498291083017,0.3196028512515379,0.0520625,0.0024999999999999996,0.0012107558139534884,0.00017296511627906976,both,80,43,409,7
nolh_docs19_chunk2492_q5_gengemma3_4b_embsnowflake_arctic_embed2_568m,gemma3:4b,snowflake-arctic-embed2:568m,19,2492,50,5,95,3,9275,0,9275,31.004976341006113,299.1455274143591,0.0231875,0.0024999999999999996,0.0012203947368421052,0.00024407894736842105,0.0231875,0.0,0.01291874014208588,0.0013928560800092592,0.0006799336916887305,0.0001359867383377461,0.008612493428057253,0.01026875985791412,1.7948731644861549,0.0231875,0.0024999999999999996,0.0012203947368421052,0.00024407894736842105,both,81,19,2492,5
nolh_docs38_chunk3302_q9_gengemma3_4b_embsnowflake_arctic_embed2_568m,gemma3:4b,snowflake-arctic-embed2:568m,38,3302,50,9,342,3,18546,0,18546,88.2150078459963,210.23633566271596,0.046364999999999996,0.0024999999999999996,0.0012201315789473683,0.0001355701754385965,0.046364999999999996,0.0,0.03675625326916512,0.00198189654206649,0.0009672698228727664,0.0001074744247636407,0.02450416884611008,0.009608746730834873,1.2614180139762956,0.046364999999999996,0.0024999999999999996,0.0012201315789473683,0.0001355701754385965,both,82,38,3302,9
nolh_docs39_chunk3620_q4_gengpt_oss_20b_embqwen3_embedding_8b_fp16,gpt-oss:20b,qwen3-embedding:8b-fp16,39,3620,50,4,156,3,19023,0,19023,276.0905998060334,68.90129549272793,0.0475575,0.0025,0.001219423076923077,0.00030485576923076923,0.0475575,0.0,0.11503774991918059,0.006047298003426409,0.002949685895363605,0.0007374214738409012,0.07669183327945372,-0.06748024991918058,0.4134077729563676,0.0475575,0.0025,0.001219423076923077,0.00030485576923076923,both,83,39,3620,4
nolh_docs13_chunk3924_q3_gengpt_oss_20b_embsnowflake_arctic_embed2_568m,gpt-oss:20b,snowflake-arctic-embed2:568m,13,3924,50,3,39,3,6331,0,6331,69.95861825298925,90.49635567565663,0.0158275,0.0025,0.0012175,0.00040583333333333335,0.0158275,0.0,0.029149424272078856,0.004604236972370693,0.002242263405544527,0.0007474211351815092,0.019432949514719237,-0.013321924272078855,0.5429781340539398,0.0158275,0.0025,0.0012175,0.00040583333333333335,both,84,13,3924,3
nolh_docs21_chunk1258_q5_gengemma3_27b_embnomic_embed_text_137m_v1.5_fp16,gemma3:27b,nomic-embed-text:137m-v1.5-fp16,21,1258,50,5,105,3,10238,0,10238,154.7879965500615,66.142079671461,0.025595,0.0024999999999999996,0.0012188095238095237,0.00024376190476190475,0.025595,0.0,0.06449499856252562,0.006299570088154485,0.003071190407739315,0.0006142380815478631,0.042996665708350416,-0.03889999856252562,0.3968524780287661,0.025595,0.0024999999999999996,0.0012188095238095237,0.00024376190476190475,both,85,21,1258,5
nolh_docs5_chunk938_q3_genqwen3_latest_embsnowflake_arctic_embed2_568m,qwen3:latest,snowflake-arctic-embed2:568m,5,938,50,3,15,3,2486,0,2486,59.02473093599838,42.117938711073776,0.006215000000000001,0.0025,0.0012430000000000002,0.0004143333333333334,0.006215000000000001,0.0,0.024593637889999326,0.009892855144810671,0.004918727577999865,0.0016395758593332884,0.016395758593332883,-0.018378637889999324,0.25270763226644266,0.006215000000000001,0.0025,0.0012430000000000002,0.0004143333333333334,both,86,5,938,3
nolh_docs36_chunk1899_q2_gengemma3_1b_embqwen3_embedding_8b_fp16,gemma3:1b,qwen3-embedding:8b-fp16,36,1899,50,2,71,3,17533,0,17533,58.8263356769603,298.04678122875004,0.0438325,0.0025,0.0012175694444444445,0.0006173591549295775,0.0438325,0.0,0.024510973198733455,0.0013979908286507418,0.0006808603666314849,0.0003452249746300487,0.016340648799155637,0.019321526801266548,1.7882806873725006,0.0438325,0.0025,0.0012175694444444445,0.0006173591549295775,both,87,36,1899,2
nolh_docs42_chunk3657_q7_gengemma3_27b_embsnowflake_arctic_embed2_568m,gemma3:27b,snowflake-arctic-embed2:568m,42,3657,50,7,294,3,20394,0,20394,389.9380444010603,52.30061619487505,0.050984999999999996,0.0024999999999999996,0.0012139285714285713,0.00017341836734693876,0.050984999999999996,0.0,0.1624741851671085,0.007966764007409458,0.00386843298016925,0.0005526332828813214,0.10831612344473898,-0.11148918516710848,0.3138036971692502,0.050984999999999996,0.0024999999999999996,0.0012139285714285713,0.00017341836734693876,both,88,42,3657,7
nolh_docs25_chunk2728_q3_genqwen3_latest_embnomic_embed_text_137m_v1.5_fp16,qwen3:latest,nomic-embed-text:137m-v1.5-fp16,25,2728,50,3,75,3,12119,0,12119,291.48584711906733,41.57663268998986,0.0302975,0.0025,0.0012119000000000001,0.0004039666666666667,0.0302975,0.0,0.12145243629961139,0.01002165494674572,0.0048580974519844555,0.0016193658173281518,0.0809682908664076,-0.09115493629961138,0.24945979613993916,0.0302975,0.0025,0.0012119000000000001,0.0004039666666666667,both,89,25,2728,3
nolh_docs20_chunk2582_q6_genqwen3_latest_embembeddinggemma,qwen3:latest,embeddinggemma,20,2582,50,6,120,3,9755,0,9755,310.5507459950022,31.411935491396275,0.024387500000000003,0.0025,0.0012193750000000002,0.0002032291666666667,0.024387500000000003,0.0,0.12939614416458425,0.01326459704403734,0.006469807208229213,0.0010783012013715354,0.08626409610972284,-0.10500864416458425,0.1884716129483777,0.024387500000000003,0.0025,0.0012193750000000002,0.0002032291666666667,both,90,20,2582,6
nolh_docs23_chunk3514_q2_gengemma3_12b_embsnowflake_arctic_embed2_568m,gemma3:12b,snowflake-arctic-embed2:568m,23,3514,50,2,46,3,11229,0,11229,46.53559148301429,241.2991785889009,0.0280725,0.0025,0.0012205434782608696,0.0006102717391304348,0.0280725,0.0,0.019389829784589287,0.001726763717569622,0.0008430360775908385,0.00042151803879541925,0.01292655318972619,0.008682670215410714,1.4477950715334054,0.0280725,0.0025,0.0012205434782608696,0.0006102717391304348,both,91,23,3514,2
nolh_docs47_chunk3732_q5_gengemma3_1b_embembeddinggemma,gemma3:1b,embeddinggemma,47,3732,50,5,232,3,22821,0,22821,42.762455070987926,533.6690786839984,0.057052500000000006,0.0025,0.0012138829787234043,0.0002459159482758621,0.057052500000000006,0.0,0.017817689612911636,0.0007807584949350001,0.0003790997789981199,7.680038626255015e-05,0.011878459741941091,0.03923481038708837,3.2020144721039907,0.057052500000000006,0.0025,0.0012138829787234043,0.0002459159482758621,both,92,47,3732,5
nolh_docs31_chunk1130_q4_gengemma3_4b_embqwen3_embedding_8b_fp16,gemma3:4b,qwen3-embedding:8b-fp16,31,1130,50,4,124,3,15103,0,15103,68.8290546000062,219.42768337833076,0.0377575,0.0024999999999999996,0.001217983870967742,0.0003044959677419355,0.0377575,0.0,0.028678772750002586,0.001898879212739362,0.0009251217016129867,0.00023128042540324667,0.019119181833335056,0.009078727249997413,1.3165661002699844,0.0377575,0.0024999999999999996,0.001217983870967742,0.0003044959677419355,both,93,31,1130,4
nolh_docs30_chunk2522_q4_gengemma3_4b_embnomic_embed_text_137m_v1.5_fp16,gemma3:4b,nomic-embed-text:137m-v1.5-fp16,30,2522,50,4,120,3,14625,0,14625,33.708518996078055,433.8665843403444,0.0365625,0.0024999999999999996,0.00121875,0.0003046875,0.0365625,0.0,0.014045216248365857,0.0009603566665549304,0.0004681738749455286,0.00011704346873638214,0.009363477498910571,0.022517283751634143,2.603199506042066,0.0365625,0.0024999999999999996,0.00121875,0.0003046875,both,94,30,2522,4
nolh_docs11_chunk2299_q1_gengpt_oss_120b_embsnowflake_arctic_embed2_568m,gpt-oss:120b,snowflake-arctic-embed2:568m,11,2299,50,1,11,3,5358,0,5358,64.70424082998943,82.80755528958542,0.013394999999999999,0.0024999999999999996,0.0012177272727272727,0.0012177272727272727,0.013394999999999999,0.0,0.02696010034582893,0.0050317469850371275,0.0024509182132571752,0.0024509182132571752,0.01797340023055262,-0.01356510034582893,0.4968453317375125,0.013394999999999999,0.0024999999999999996,0.0012177272727272727,0.0012177272727272727,both,95,11,2299,1
nolh_docs8_chunk922_q9_gengpt_oss_20b_embembeddinggemma,gpt-oss:20b,embeddinggemma,8,922,50,9,72,3,3953,0,3953,73.5209768810164,53.766967846433644,0.0098825,0.0025,0.0012353125,0.00013725694444444446,0.0098825,0.0,0.030633740367090163,0.0077494916182874185,0.0038292175458862704,0.0004254686162095856,0.02042249357806011,-0.02075124036709016,0.3226018070786019,0.0098825,0.0025,0.0012353125,0.00013725694444444446,both,96,8,922,9
nolh_docs27_chunk613_q8_gengemma3_12b_embembeddinggemma,gemma3:12b,embeddinggemma,27,613,50,8,216,3,13124,0,13124,134.83294092296273,97.33526473696396,0.03281,0.0024999999999999996,0.0012151851851851852,0.00015189814814814816,0.03281,0.0,0.05618039205123447,0.0042807369743397185,0.0020807552611568324,0.00026009440764460405,0.03745359470082298,-0.023370392051234472,0.5840115884217838,0.03281,0.0024999999999999996,0.0012151851851851852,0.00015189814814814816,both,97,27,613,8
nolh_docs29_chunk494_q7_gengemma3_4b_embqwen3_embedding_8b_fp16,gemma3:4b,qwen3-embedding:8b-fp16,29,494,49,7,203,3,14137,0,14137,89.72066760605958,157.56681684616902,0.0353425,0.0024999999999999996,0.001218706896551724,0.00017410098522167486,0.0353425,0.0,0.037383611502524824,0.002644380809402619,0.0012890900518112008,0.0001841557216873144,0.024922407668349883,-0.0020411115025248255,0.9454009010770141,0.0353425,0.0024999999999999996,0.001218706896551724,0.00017410098522167486,both,98,29,494,7
nolh_docs10_chunk1925_q2_gengemma3_4b_embnomic_embed_text_137m_v1.5_fp16,gemma3:4b,nomic-embed-text:137m-v1.5-fp16,10,1925,50,2,20,3,4907,0,4907,10.028628229018068,489.29922297862055,0.0122675,0.0025,0.00122675,0.000613375,0.0122675,0.0,0.004178595095424195,0.0008515579978447513,0.00041785950954241946,0.00020892975477120973,0.00278573006361613,0.008088904904575806,2.9357953378717236,0.0122675,0.0025,0.00122675,0.000613375,both,99,10,1925,2
